300.0 5.108425e+00
310.0 5.114705e+00
320.0 5.049818e+00
330.0 4.947938e+00
340.0 4.840858e+00
350.0 4.754739e+00
360.0 4.708708e+00
370.0 4.713241e+00
380.0 4.766757e+00
390.0 4.850705e+00
400.0 4.927419e+00
410.0 4.948554e+00
420.0 4.876365e+00
430.0 4.703990e+00
440.0 4.455945e+00
450.0 4.170269e+00
460.0 3.880366e+00
470.0 3.607464e+00
480.0 3.361608e+00
490.0 3.145509e+00
500.0 2.958007e+00
510.0 2.796290e+00
520.0 2.657108e+00
530.0 2.537333e+00
540.0 2.434188e+00
550.0 2.345299e+00
560.0 2.268677e+00
570.0 2.202668e+00
580.0 2.145903e+00
590.0 2.097248e+00
600.0 2.055762e+00
610.0 2.020660e+00
620.0 1.991285e+00
630.0 1.967086e+00
640.0 1.947598e+00
650.0 1.932427e+00
660.0 1.921237e+00
670.0 1.913744e+00
680.0 1.909702e+00
690.0 1.908902e+00
700.0 1.911164e+00
710.0 1.916333e+00
720.0 1.924276e+00
730.0 1.934878e+00
740.0 1.948041e+00
750.0 1.963682e+00
760.0 1.981728e+00
770.0 2.002119e+00
780.0 2.024805e+00
790.0 2.049742e+00
